route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
TURR,domingo,desde_acosta_domingo_18:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_20:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,entresemana,desde_turrujal_entresemana_04:30:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_05:25:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_06:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_07:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_09:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_11:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_13:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_15:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_16:45:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,entresemana,desde_turrujal_entresemana_19:30:00,San José > Turrujal,,1,desde_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_06:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_08:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_10:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_12:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_14:40:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_15:40:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_16:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_17:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_18:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_20:00:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,entresemana,hacia_turrujal_entresemana_21:30:00,San José > Turrujal,,1,hacia_turrujal,,1
TURR,sabado,desde_turrujal_sabado_05:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_06:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_07:00:00,Turrujal > San José,,0,desde_turrujal,,1
TURR,sabado,desde_turrujal_sabado_08:30:00,Turrujal > San José,,0,desde_turrujal,,1
